DateTime;Load Consuption
02.01.2017 19:10;44,14
02.01.2017 19:15;40
02.01.2017 19:20;38,73
02.01.2017 19:25;40,07
02.01.2017 19:30;39,07
02.01.2017 19:35;40,21
02.01.2017 19:40;39,12
02.01.2017 19:45;39,37
02.01.2017 19:50;40,28
02.01.2017 19:55;40,78
02.01.2017 20:00;38,87
02.01.2017 20:05;40,71
02.01.2017 20:10;42,69
02.01.2017 20:15;41,43
02.01.2017 20:20;42
02.01.2017 20:25;41,53
02.01.2017 20:30;40,21
02.01.2017 20:35;40,3
02.01.2017 20:40;39,16
02.01.2017 20:45;40,85
02.01.2017 20:50;41,17
02.01.2017 20:55;35,95
02.01.2017 21:00;33,5
02.01.2017 21:05;31,89
02.01.2017 21:10;32,48
02.01.2017 21:15;33,68
02.01.2017 21:20;31,84
02.01.2017 21:25;31,65
02.01.2017 21:30;32,32
02.01.2017 21:35;31,83
02.01.2017 21:40;32,36
02.01.2017 21:45;34,61
02.01.2017 21:50;34,95
02.01.2017 21:55;34,29
02.01.2017 22:00;32,49
02.01.2017 22:05;31,67
02.01.2017 22:10;31,59
02.01.2017 22:15;32,36
02.01.2017 22:20;32,85
02.01.2017 22:25;32,44
02.01.2017 22:30;31,52
02.01.2017 22:35;31,14
02.01.2017 22:40;31,27
02.01.2017 22:45;30,92
02.01.2017 22:50;29,7
02.01.2017 22:55;29,93
02.01.2017 23:00;31,68
02.01.2017 23:05;30,02
02.01.2017 23:10;30,05
02.01.2017 23:15;29,99
02.01.2017 23:20;29
02.01.2017 23:25;28,51
02.01.2017 23:30;24,21
02.01.2017 23:35;24,3
02.01.2017 23:40;23,61
02.01.2017 23:45;21,48
02.01.2017 23:50;22,09
02.01.2017 23:55;22,53
03.01.2017 0:00;21,63
03.01.2017 0:05;22,13
03.01.2017 0:10;21,41
03.01.2017 0:15;21,3
03.01.2017 0:20;21,51
03.01.2017 0:25;21,43
03.01.2017 0:30;21,91
03.01.2017 0:35;22,26
03.01.2017 0:40;21,88
03.01.2017 0:45;21,53
03.01.2017 0:50;21,96
03.01.2017 0:55;21,36
03.01.2017 1:00;20,96
03.01.2017 1:05;21,32
03.01.2017 1:10;20,93
03.01.2017 1:15;21,62
03.01.2017 1:20;20,76
03.01.2017 1:25;21,02
03.01.2017 1:30;21,28
03.01.2017 1:35;20,15
03.01.2017 1:40;20,84
03.01.2017 1:45;20,36
03.01.2017 1:50;20,64
03.01.2017 1:55;20,88
03.01.2017 2:00;20,84
03.01.2017 2:05;21,37
03.01.2017 2:10;20,45
03.01.2017 2:15;20,47
03.01.2017 2:20;21,04
03.01.2017 2:25;20,43
03.01.2017 2:30;20,69
03.01.2017 2:35;19,93
03.01.2017 2:40;20,22
03.01.2017 2:45;19,86
03.01.2017 2:50;20,33
03.01.2017 2:55;20,39
03.01.2017 3:00;19,84
03.01.2017 3:05;19,87
03.01.2017 3:10;19,94
03.01.2017 3:15;20,44
03.01.2017 3:20;20,78
03.01.2017 3:25;20,74
03.01.2017 3:30;20,97
03.01.2017 3:35;20,64
03.01.2017 3:40;20,38
03.01.2017 3:45;20,53
03.01.2017 3:50;20,47
03.01.2017 3:55;19,65
03.01.2017 4:00;19,72
03.01.2017 4:05;19,74
03.01.2017 4:10;20,21
03.01.2017 4:15;20,14
03.01.2017 4:20;19,86
03.01.2017 4:25;20,44
03.01.2017 4:30;20,1
03.01.2017 4:35;21,39
03.01.2017 4:40;21,41
03.01.2017 4:45;23,36
03.01.2017 4:50;24,29
03.01.2017 4:55;25,11
03.01.2017 5:00;26,69
03.01.2017 5:05;26,62
03.01.2017 5:10;27,44
03.01.2017 5:15;27,84
03.01.2017 5:20;28,19
03.01.2017 5:25;28,99
03.01.2017 5:30;28,9
03.01.2017 5:35;27,36
03.01.2017 5:40;27,63
03.01.2017 5:45;26,6
03.01.2017 5:50;27,33
03.01.2017 5:55;27,87
03.01.2017 6:00;27,56
03.01.2017 6:05;28,36
03.01.2017 6:10;28,27
03.01.2017 6:15;30,24
03.01.2017 6:20;33,27
03.01.2017 6:25;32,79
03.01.2017 6:30;33,37
03.01.2017 6:35;33,28
03.01.2017 6:40;33,56
03.01.2017 6:45;33,57
03.01.2017 6:50;35,93
03.01.2017 6:55;36,13
03.01.2017 7:00;34,87
03.01.2017 7:05;35,55
03.01.2017 7:10;35,27
03.01.2017 7:15;35,51
03.01.2017 7:20;38,46
03.01.2017 7:25;37,7
03.01.2017 7:30;37,09
03.01.2017 7:35;38,87
03.01.2017 7:40;34,24
03.01.2017 7:45;32,89
03.01.2017 7:50;35,6
03.01.2017 7:55;32,58
03.01.2017 8:00;34,18
03.01.2017 8:05;35,12
03.01.2017 8:10;34,51
03.01.2017 8:15;35,97
03.01.2017 8:20;37,2
03.01.2017 8:25;39,17
03.01.2017 8:30;36,9
03.01.2017 8:35;37,25
03.01.2017 8:40;36,36
03.01.2017 8:45;35,58
03.01.2017 8:50;35,9
03.01.2017 8:55;34,44
03.01.2017 9:00;34,38
03.01.2017 9:05;35,36
03.01.2017 9:10;35,3
03.01.2017 9:15;36,78
03.01.2017 9:20;36,17
03.01.2017 9:25;36,41
03.01.2017 9:30;35,75
03.01.2017 9:35;34,69
03.01.2017 9:40;34,73
03.01.2017 9:45;34,55
03.01.2017 9:50;35,72
03.01.2017 9:55;36,05
03.01.2017 10:00;34,52
03.01.2017 10:05;35,49
03.01.2017 10:10;35,88
03.01.2017 10:15;34,6
03.01.2017 10:20;35,65
03.01.2017 10:25;39,14
03.01.2017 10:30;39,31
03.01.2017 10:35;40,38
03.01.2017 10:40;40,4
03.01.2017 10:45;38,55
03.01.2017 10:50;38,64
03.01.2017 10:55;38,63
03.01.2017 11:00;38,04
03.01.2017 11:05;37,46
03.01.2017 11:10;37,56
03.01.2017 11:15;36,83
03.01.2017 11:20;38,01
03.01.2017 11:25;35,86
03.01.2017 11:30;35,47
03.01.2017 11:35;34,54
03.01.2017 11:40;34,15
03.01.2017 11:45;37,26
03.01.2017 11:50;34,93
03.01.2017 11:55;32,32
03.01.2017 12:00;31,57
03.01.2017 12:05;32,02
03.01.2017 12:10;31,63
03.01.2017 12:15;32,01
03.01.2017 12:20;32,21
03.01.2017 12:25;33,38
03.01.2017 12:30;31,7
03.01.2017 12:35;30,23
03.01.2017 12:40;30,33
03.01.2017 12:45;30
03.01.2017 12:50;36,21
03.01.2017 12:55;36,83
03.01.2017 13:00;36,7
03.01.2017 13:05;36,56
03.01.2017 13:10;38,01
03.01.2017 13:15;39,9
03.01.2017 13:20;39,68
03.01.2017 13:25;36,34
03.01.2017 13:30;35,51
03.01.2017 13:35;35,65
03.01.2017 13:40;34,96
03.01.2017 13:45;34,89
03.01.2017 13:50;33,82
03.01.2017 13:55;35,94
03.01.2017 14:00;36,34
03.01.2017 14:05;35,09
03.01.2017 14:10;34,85
03.01.2017 14:15;34,03
03.01.2017 14:20;35,34
03.01.2017 14:25;37,33
03.01.2017 14:30;35,31
03.01.2017 14:35;36,93
03.01.2017 14:40;33,84
03.01.2017 14:45;34,28
03.01.2017 14:50;34,47
03.01.2017 14:55;34,42
03.01.2017 15:00;32,38
03.01.2017 15:05;33,91
03.01.2017 15:10;33,21
03.01.2017 15:15;33,34
03.01.2017 15:20;32,72
03.01.2017 15:25;32,81
03.01.2017 15:30;32,25
03.01.2017 15:35;33,12
03.01.2017 15:40;35,24
03.01.2017 15:45;34,56
03.01.2017 15:50;37,12
03.01.2017 15:55;38,25
03.01.2017 16:00;39,11
03.01.2017 16:05;38,05
03.01.2017 16:10;37,41
03.01.2017 16:15;36,67
03.01.2017 16:20;36,85
03.01.2017 16:25;37,29
03.01.2017 16:30;39,14
03.01.2017 16:35;38,7
03.01.2017 16:40;38,77
03.01.2017 16:45;39,51
03.01.2017 16:50;37,9
03.01.2017 16:55;35,83
03.01.2017 17:00;37,44
03.01.2017 17:05;38,21
03.01.2017 17:10;40,59
03.01.2017 17:15;40,91
03.01.2017 17:20;41,2
03.01.2017 17:25;42,48
03.01.2017 17:30;42,16
03.01.2017 17:35;40,61
03.01.2017 17:40;37,97
03.01.2017 17:45;38,88
03.01.2017 17:50;43,51
03.01.2017 17:55;44,62
03.01.2017 18:00;43,21
03.01.2017 18:05;41,3
03.01.2017 18:10;42,47
03.01.2017 18:15;43,18
03.01.2017 18:20;43,73
03.01.2017 18:25;44,06
03.01.2017 18:30;42,24
03.01.2017 18:35;41,25
03.01.2017 18:40;39,57
03.01.2017 18:45;40,13
03.01.2017 18:50;39,53
03.01.2017 18:55;39,42
03.01.2017 19:00;40,75
03.01.2017 19:05;39,42
03.01.2017 19:10;40,09
03.01.2017 19:15;38,37
03.01.2017 19:20;40,19
03.01.2017 19:25;38,54
03.01.2017 19:30;38,48
03.01.2017 19:35;38,63
03.01.2017 19:40;39,2
03.01.2017 19:45;38,76
03.01.2017 19:50;38,18
